code;name;baseidd;region;idd;time_start;time_end;opening_date;zone;s_stat;phone;phoneext;email;addr
212;м-н Нижний Новгород ТРЦ Фантастика;0000840;Центральный регион;00005550002884153;10:00;22:00;2008-11-01 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1395;rozn840@gloria-jeans.ru;г.Нижний Новгород, ул.Родионова 187
142;м-н Новокуйбышевск ТЦ Форум;0000783;Поволжье;00005550002959109;10:00;22:00;2008-05-05 00:00:00.000;UTC +04:00;Действует;8-800-500-82-82;1399;rozn783@gloria-jeans.ru;Самарская обл., г.Новокуйбышевск, Проспект Победы, квартал 22
133;м-н Сызрань ТЦ Монгора;0000770;Поволжье;00005550002959110;09:00;21:00;2008-03-29 00:00:00.000;UTC +04:00;Действует;8-800-500-82-82;1278;rozn770@gloria-jeans.ru;Самарская обл., г.Сызрань, пр. 50 лет Октября 54а
111;м-н Самара ТЦ Опера;0000735;Поволжье;00005550002959111;10:00;21:00;2007-12-22 00:00:00.000;UTC +04:00;Закрыт;8(846)332-02-60;1260;rozn735@gloria-jeans.ru;г.Самара, ул.Ленинградская, 64
62;м-н Томск Ленина;0000671;Сибирь;00005550002974193;10:00;21:00;2007-03-01 00:00:00.000;UTC +07:00;Закрыт;8-800-500-82-82;1290;rozn71@gloria-jeans.ru;г. Томск, пр. Ленина, 82 А
96;м-н Самара Космопорт экс.;0000725;Поволжье;00005550002987285;10:00;22:00;2007-10-27 00:00:00.000;UTC +04:00;Закрыт;8(867)240-25-97;;rozn725@gloria-jeans.ru;г.Самара, ул.Дыбенко 30,ТРЦ Космопорт
227;м-н Москва ТЦ Щука;0000855;Центральный регион;00005550002990301;10:00;22:00;2009-06-12 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1381;rozn855@gloria-jeans.ru;г.Москва, ул.Щукинская 42
228;м-н Тольятти ТЦ Русь на Волге (экс.);0000856;Поволжье;00005550002990302;10:00;21:00;2009-06-04 00:00:00.000;UTC +03:00;Закрыт;8(8482)93-01-12;1289;rozn856@gloria-jeans.ru;г.Тольятти, ул.Революционная 52а
229;м-н Череповец Ленина;0000857;Северо-Западный регион;00005550002990303;10:00;21:00;2009-06-06 00:00:00.000;UTC +03:00;Закрыт;8(8202)20-10-04;1432;rozn857@gloria-jeans.ru;г.Череповец, ул.Ленина 84
230;м-н С.-Петербург ТЦ Невский;0000858;Северо-Западный регион;00005550002990304;10:00;21:00;2009-06-26 00:00:00.000;UTC +03:00;Закрыт;8(812)333-16-47;;rozn858@gloria-jeans.ru;г.Санкт-Петербург, пр.Большевиков 18, корп.2
131;м-н Ульяновск Версаль;0000730;Поволжье;00005550002996657;09:30;21:30;2008-04-17 00:00:00.000;UTC +03:00;Закрыт;8(8422)67-75-81;;rozn730@gloria-jeans.ru;г.Ульяновск, ул. К.Маркса,д.4-А/1 ТЦ Версаль
120;м-н Орск Ленина (экс.);0000763;Поволжье;00005550002997670;10:00;20:00;2008-02-02 00:00:00.000;UTC +05:00;Закрыт;8(3537)27-87-36;1223;rozn763@gloria-jeans.ru;г. Орск, пр. Ленина д.94
87;м-н Омск Кристалл;0000689;Сибирь;00005550003015638;10:00;20:00;2007-09-28 00:00:00.000;UTC +06:00;Действует;8-800-500-82-82;1213;rozn89@gloria-jeans.ru;г.Омск, ТЦ Кристалл, пр.Мира, 19
140;м-н Коломна ТЦ Рио;0000741;Центральный регион;00005550003036299;10:00;22:00;2008-06-27 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1321;rozn741@gloria-jeans.ru;Московская обл. г. Коломна, ул. Октябрьской революции 362
123;м-н Калуга Кирова;0000752;Центральный регион;00005550003036300;09:00;21:00;2008-03-01 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1098;rozn752@gloria-jeans.ru;г.Калуга, ул.Кирова 56
351;м-н Кривой Рог ТЦ Виктория Плаза;0001120;Украина;00005550003211804;09:00;21:00;2010-08-19 00:00:00.000;UTC +03:00;Действует;+380-56-404-05-39;1337;rozn1120@gloria-jeans.ru;м. Кривий Ріг, вул. Лермонтова,  37/1
352;м-н Москва ТЦ Сокольники;0001121;Центральный регион;00005550003211805;10:00;22:00;2010-06-29 00:00:00.000;UTC +03:00;Закрыт;8(495)7556267;1379;rozn1121@gloria-jeans.ru;г. Москва, ул. Русаковская 31
353;м-н Пермь Пушкина;0001122;Урал;00005550003211806;10:00;21:00;2010-09-11 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1229;rozn1122@gloria-jeans.ru;г.Пермь, ул.Пушкина 89а
354;м-н Колпино ТЦ Ока;0001123;Северо-Западный регион;00005550003211807;10:00;21:00;2010-10-02 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1322;rozn1123@gloria-jeans.ru;г. Колпино, ул. Октябрьская 8
355;м-н Черновцы ТЦ Депот;0001124;Украина;00005550003211808;10:00;21:00;2010-12-02 00:00:00.000;UTC +03:00;Закрыт;810380372587570;1463;rozn1124@gloria-jeans.ru;г. Черновцы, ул. Головна 265А
82;м-н Москва Партизанская;0000715;Центральный регион;00005550003215970;10:00;22:00;2007-08-31 00:00:00.000;UTC +03:00;Закрыт;89262404742;1367;rozn715@gloria-jeans.ru;г.Москва, Измайловское шоссе 71А
84;м-н Орехово-Зуево ТЦ Капитолий;0000716;Центральный регион;00005550003221290;09:00;22:00;2007-09-07 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1366;rozn716@gloria-jeans.ru;г.Орехово-Зуево, ул. Я.Флиера, д.4
30;м-н Москва Реал-Братеево;0000707;Центральный регион;00005550003221292;10:00;22:00;2005-09-04 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1369;rozn707@gloria-jeans.ru;г. Москва, Проектируемый проезд №5396 владение 15
311;м-н Омск Марченко;0000967;Сибирь;00005550003200200;10:00;21:00;2010-03-27 00:00:00.000;UTC +06:00;Действует;8-800-500-82-82;1214;rozn967@gloria-jeans.ru;г. Омск, ул. Марченко 3
312;м-н Новосибирск Ленина;0000968;Сибирь;00005550003200201;10:00;21:00;2010-02-02 00:00:00.000;UTC +07:00;Закрыт;+7-383-233-22-01;1416;rozn968@gloria-jeans.ru;г. Новосибирск, ул. Ленина 59
313;м-н Тамбов ТЦ Реал;0000969;Центральный регион;00005550003200202;10:00;22:00;2010-03-25 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1283;rozn969@gloria-jeans.ru;г. Тамбов, ул. Советская 194/2
314;м-н Сочи ТЦ Олимпия;0000970;Южный регион;00005550003200203;10:00;22:00;2010-07-31 00:00:00.000;UTC +03:00;Закрыт;+7-928-456-80-81;1272;rozn970@gloria-jeans.ru;г. Сочи, ул. Транспортная 28
315;м-н Днепр ТЦ Аполло;0000971;Украина;00005550003200204;10:00;22:00;2010-02-26 00:00:00.000;UTC +03:00;Действует;+380-56-375-75-89;1068;rozn971@gloria-jeans.ru;м. Дніпро, вул. Титова, 36 (літера А-3,5)
317;м-н Севастополь ТЦ Муссон;0000973;Украина;00005550003200206;10:00;22:00;2010-05-21 00:00:00.000;UTC +03:00;Закрыт;+380-69-247-44-05;1265;rozn973@gloria-jeans.ru;г. Севастополь, ул.Вакуленчука 29
318;м-н Новосибирск ТЦ Версаль;0000974;Сибирь;00005550003200207;10:00;22:00;2010-04-17 00:00:00.000;UTC +07:00;Действует;8-800-500-82-82;1417;rozn974@gloria-jeans.ru;г. Новосибирск, пл. им. Карла Маркса 3
319;м-н Ижевск ТЦ Столица;0000975;Поволжье;00005550003200208;10:00;21:00;2010-04-30 00:00:00.000;UTC +04:00;Действует;8-800-500-82-82;1088;rozn975@gloria-jeans.ru;г. Ижевск, ул. Автозаводская, 3 А
320;м-н Астрахань ТЦ Три Кота;0000976;Южный регион;00005550003200209;09:00;21:00;2010-04-28 00:00:00.000;UTC +04:00;Действует;8-800-500-82-82;1029;rozn976@gloria-jeans.ru;г. Астрахань, ул. Минусинская 8 Б
321;м-н Новороссийск ТЦ Красная Площадь;0000977;Южный регион;00005550003200210;10:00;22:00;2010-04-25 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1412;rozn977@gloria-jeans.ru;г. Новороссийск, Анапское шоссе 2
322;м-н Иваново ТЦ Евролэнд;0000978;Центральный регион;00005550003200211;09:00;21:00;2010-03-19 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1086;rozn978@gloria-jeans.ru;г. Иваново, ул. Куконковых 141
323;м-н Курган ТЦ Гипер Сити;0000979;Урал;00005550003200212;10:00;22:00;2010-05-07 00:00:00.000;UTC +05:00;Действует;8-800-500-82-82;1338;rozn979@gloria-jeans.ru;г. Курган, ул. Коли Мяготина 8
324;м-н Брянск ТЦ Мельница;0000980;Центральный регион;00005550003200213;09:00;21:00;2010-11-04 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1447;rozn980@gloria-jeans.ru;г. Брянск, ул. Красноармейская 100
325;м-н Шатура Ильича;0000981;Центральный регион;00005550003200214;09:00;21:00;2010-04-28 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1436;rozn981@gloria-jeans.ru;г. Шатура, пр. Ильича, д.34
326;м-н Лобня ТЦ Поворот;0000982;Центральный регион;00005550003200215;10:00;22:00;2010-05-23 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1348;rozn982@gloria-jeans.ru;г. Лобня, Краснополянский проезд 2
327;м-н Миллерово Карла Маркса;0000983;Южный регион;00005550003200216;09:00;19:00;2010-07-29 00:00:00.000;UTC +03:00;Закрыт;8(86385) 2-99-42;1358;rozn983@gloria-jeans.ru;г. Миллерово, ул. Карла Маркса 15
328;м-н Череповец ТЦ Июнь;0000984;Северо-Западный регион;00005550003200217;10:00;22:00;2010-07-11 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1433;rozn984@gloria-jeans.ru;г. Череповец, ул. Годовикова, 37
926;м-н Симферополь ТЦ ФМ;0000985;Южный регион;00005550003200218;10:00;20:00;2010-04-22 00:00:00.000;UTC +03:00;Закрыт;+7-365-269-06-54;1269;rozn985@gloria-jeans.ru;г. Симферополь, ул. Ясная 37 А
330;м-н Москва ТЦ Вегас;0000986;Центральный регион;00005550003200219;10:00;23:00;2010-06-01 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1372;rozn986@gloria-jeans.ru;Московская обл., Ленинский район, пос. совхоз имени Ленина 24 км МКАД вл.1
331;м-н Южно-Сахалинск ТЦ Сити Молл;0000987;Дальний Восток;00005550003200220;10:00;21:00;2010-05-20 00:00:00.000;UTC +11:00;Действует;8-800-500-82-82;1441;rozn987@gloria-jeans.ru;г. Южно-Сахалинск, п/р Хомутово, ул. 2-я Центральная 1Б
332;м-н Екатеринбург ТЦ КомсоМолл;0000988;Урал;00005550003200221;10:00;22:00;2010-07-31 00:00:00.000;UTC +05:00;Закрыт;+7-343-253-72-50;1081;rozn988@gloria-jeans.ru;г. Екатеринбург, дублер Сибирского тракта 2
333;м-н Улан-Удэ ТЦ Пиплз Парк;0000989;Сибирь;00005550003200222;10:00;22:00;2010-05-01 00:00:00.000;UTC +08:00;Действует;8-800-500-82-82;1420;rozn989@gloria-jeans.ru;г. Улан-Удэ, ул. Жердева 104 Б
334;м-н Вологда ТЦ Мармелад;0000990;Северо-Западный регион;00005550003200223;10:00;21:00;2010-04-04 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1059;rozn990@gloria-jeans.ru;г. Вологда, Пошехонское шоссе 22
335;м-н Ессентуки Интернациональная;0000991;Южный регион;00005550003200224;09:00;20:00;2010-04-30 00:00:00.000;UTC +03:00;Закрыт;+7-87934-6-77-79;1082;rozn991@gloria-jeans.ru;г. Ессентуки, ул. Интернациональная 44
336;м-н Екатеринбург ТЦ Алатырь;0000992;Урал;00005550003200225;10:00;22:00;2010-04-07 00:00:00.000;UTC +05:00;Закрыт;8(343) 253-67-90;1078;rozn992@gloria-jeans.ru;г. Екатеринбург, ул. Малышева 5
39;м-н Москва Раменское;0000708;Центральный регион;00005550003202271;10:00;21:00;2006-01-28 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1368;rozn708@gloria-jeans.ru;Раменское, Вокзальная, 4 Б
77;м-н Москва Ступино;0000713;Центральный регион;00005550003202272;09:00;21:00;2007-07-28 00:00:00.000;UTC +03:00;Закрыт;8 (926) 294-89-26;1371;rozn713@gloria-jeans.ru;Московская обл., г.Ступино, ул. Андропова д.65
24;м-н Москва Солнцево;0000705;Центральный регион;00005550003202284;10:00;22:00;2004-12-18 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1370;rozn705@gloria-jeans.ru;г.Москва, Боровское шоссе, вл.6
337;м-н Абакан Перекрещенко;0000993;Сибирь;00005550003203701;10:00;20:00;2010-05-08 00:00:00.000;UTC +07:00;Действует;8-800-500-82-82;1020;rozn993@gloria-jeans.ru;г. Абакан, ул. Кати Перекрещенко 18 В
338;м-н Екатеринбург Свердлова;0000994;Урал;00005550003203702;10:00;21:00;2010-06-30 00:00:00.000;UTC +05:00;Закрыт;8(343)253-87-53;1077;rozn994@gloria-jeans.ru;г. Екатеринбург, ул. Свердлова 11
339;м-н Воронеж ТЦ Максимир;0000995;Центральный регион;00005550003203703;10:00;22:00;2010-06-03 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1063;rozn995@gloria-jeans.ru;г. Воронеж, пр.Ленинский, 174
340;м-н С.-Петербург ТЦ Орион;0000996;Северо-Западный регион;00005550003203704;10:00;22:00;2010-09-18 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1255;rozn996@gloria-jeans.ru;г.Санкт-Петербург, пр.Испытателей 35
359;м-н Самара ТЦ Гудок;0001126;Поволжье;00005550003241474;10:00;22:00;2016-12-28 00:00:00.000;UTC +04:00;Действует;8-800-500-82-82;1900;rozn1126@gloria-jeans.ru;г. Самара, ул. Красноармейская, д.131
360;м-н Барнаул Ленина;0001127;Сибирь;00005550003241475;10:00;21:00;2010-04-29 00:00:00.000;UTC +07:00;Закрыт;+7-3852-27-16-06;1032;rozn1127@gloria-jeans.ru;г. Барнаул, ул. Ленина 108
137;м-н Москва ТЦ Новоясеневский;0000742;Центральный регион;00005550003253143;10:00;22:00;2008-10-02 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1375;rozn742@gloria-jeans.ru;г. Москва, Новоясеневский пр., владение 1
